category,horizon_min,prob_bin,n,predicted_mean,observed_yes_rate,volume_mean
Sports,1380,"[0.8,0.9)",37,0.8466216216216216,0.8378378378378378,759072.5955211897
Sports,1380,"[0.9,1.0]",136,0.9925588235294117,1.0,394155.79456298554
Technology,1380,"[0.0,0.1)",59,0.013508474576271187,0.05084745762711865,400921.9699012383
Technology,1380,"[0.1,0.2)",15,0.14466666666666667,0.3333333333333333,125079.57304126666
Technology,1380,"[0.2,0.3)",7,0.23785714285714285,0.42857142857142855,165251.66092800008
Technology,1380,"[0.3,0.4)",7,0.3507142857142857,0.5714285714285714,285365.10749242856
Technology,1380,"[0.4,0.5)",3,0.4166666666666667,0.3333333333333333,96090.87285499998
Technology,1380,"[0.7,0.8)",2,0.75,1.0,155552.36536949992
Technology,1380,"[0.8,0.9)",1,0.81,1.0,427649.701409
Technology,1380,"[0.9,1.0]",3,0.9860000000000001,1.0,686202.7319403329
Uncategorized,1380,"[0.0,0.1)",89,0.010966292134831461,0.02247191011235955,257197.71194409003
Uncategorized,1380,"[0.1,0.2)",10,0.15489999999999998,0.4,120642.24588059999
Uncategorized,1380,"[0.2,0.3)",17,0.24373529411764702,0.4117647058823529,152397.40020852938
Uncategorized,1380,"[0.3,0.4)",14,0.3514285714285714,0.07142857142857142,284162.91333292855
Uncategorized,1380,"[0.4,0.5)",22,0.4620454545454545,0.22727272727272727,143680.5843558181
Uncategorized,1380,"[0.5,0.6)",69,0.5069565217391304,0.463768115942029,165007.16780917402
Uncategorized,1380,"[0.6,0.7)",13,0.6453846153846154,0.7692307692307693,409412.2112103091
Uncategorized,1380,"[0.7,0.8)",5,0.729,0.4,205906.04090740017
Uncategorized,1380,"[0.8,0.9)",3,0.8316666666666667,1.0,150302.18203466668
Uncategorized,1380,"[0.9,1.0]",28,0.9941964285714286,1.0,220445.5588841071
World,1380,"[0.0,0.1)",20,0.01335,0.0,7704858.76491458
World,1380,"[0.1,0.2)",2,0.16449999999999998,0.5,700763.5669820032
World,1380,"[0.2,0.3)",1,0.255,0.0,689942.2988790005
World,1380,"[0.3,0.4)",1,0.315,0.0,92225.488424
World,1380,"[0.4,0.5)",1,0.49,1.0,207996.5592179997
World,1380,"[0.5,0.6)",2,0.535,0.5,336641.0819010005
Crypto,1440,"[0.0,0.1)",190,0.01556578947368421,0.0,843796.1660107726
Crypto,1440,"[0.1,0.2)",15,0.1497,0.0,245893.76789653322
Crypto,1440,"[0.2,0.3)",14,0.25785714285714284,0.2857142857142857,294452.0700202857
Crypto,1440,"[0.3,0.4)",14,0.33049999999999996,0.42857142857142855,309230.12758785725
Crypto,1440,"[0.4,0.5)",12,0.48041666666666666,0.5,288424.7006135833
Crypto,1440,"[0.5,0.6)",188,0.5010106382978723,0.48936170212765956,162494.7534039414
Crypto,1440,"[0.6,0.7)",7,0.6535714285714286,0.8571428571428571,500918.8033999998
Crypto,1440,"[0.7,0.8)",4,0.7175,0.5,285192.16862575006
Crypto,1440,"[0.8,0.9)",9,0.8525555555555555,1.0,550606.1072276668
Crypto,1440,"[0.9,1.0]",59,0.9787457627118644,0.9661016949152542,610842.9461402211
Culture,1440,"[0.0,0.1)",127,0.008681102362204724,0.0,509016.01297100715
Culture,1440,"[0.1,0.2)",10,0.15195,0.4,839377.2417887992
Culture,1440,"[0.2,0.3)",6,0.23383333333333334,0.0,1103064.0865446636
Culture,1440,"[0.3,0.4)",10,0.35575,0.4,794164.9447480993
Culture,1440,"[0.4,0.5)",6,0.43083333333333335,0.8333333333333334,467200.6407379997
Culture,1440,"[0.5,0.6)",3,0.5558333333333333,0.6666666666666666,1216443.5806673325
Culture,1440,"[0.9,1.0]",5,0.992,1.0,186549.83351419985
Economy,1440,"[0.0,0.1)",66,0.006204545454545454,0.0,4396786.013394473
Economy,1440,"[0.1,0.2)",1,0.155,0.0,115256.003502
Economy,1440,"[0.2,0.3)",1,0.295,1.0,372727.52406800026
Economy,1440,"[0.4,0.5)",2,0.43,1.0,385941.97141500027
Economy,1440,"[0.5,0.6)",1,0.575,0.0,211095.95331799955
Economy,1440,"[0.9,1.0]",7,0.9855714285714285,1.0,685809.1548461441
Politics,1440,"[0.0,0.1)",117,0.012816239316239316,0.008547008547008548,1570491.8999936797
Politics,1440,"[0.1,0.2)",7,0.1362857142857143,0.14285714285714285,13136610.228508357
Politics,1440,"[0.2,0.3)",6,0.24383333333333335,0.16666666666666666,1543106.2174123174
Politics,1440,"[0.3,0.4)",4,0.352875,0.0,307252.1182837499
Politics,1440,"[0.4,0.5)",5,0.433,0.6,1203348.8359249993
Politics,1440,"[0.5,0.6)",5,0.5570999999999999,0.8,1955883.7233160015
Politics,1440,"[0.7,0.8)",1,0.7255,1.0,463580.8147129996
Politics,1440,"[0.8,0.9)",1,0.869,1.0,16595338.399712063
Politics,1440,"[0.9,1.0]",12,0.9862916666666667,1.0,939645.1602840024
Science,1440,"[0.0,0.1)",1,0.0045,0.0,182372.520717
Science,1440,"[0.1,0.2)",1,0.171,0.0,220988.61608399983
Sports,1440,"[0.0,0.1)",170,0.010320588235294118,0.0058823529411764705,431317.08931561175
Sports,1440,"[0.1,0.2)",60,0.15014166666666667,0.18333333333333332,893329.5109288297
Sports,1440,"[0.2,0.3)",99,0.25393939393939396,0.30303030303030304,780179.309753536
Sports,1440,"[0.3,0.4)",134,0.35139179104477614,0.35074626865671643,783964.2847488498
Sports,1440,"[0.4,0.5)",216,0.45163425925925926,0.46296296296296297,862219.5424433566
Sports,1440,"[0.5,0.6)",227,0.5369823788546255,0.5286343612334802,691910.8340832767
Sports,1440,"[0.6,0.7)",89,0.6409550561797753,0.5730337078651685,696940.0668490566
Sports,1440,"[0.7,0.8)",61,0.7427049180327869,0.6885245901639344,689113.6970500653
Sports,1440,"[0.8,0.9)",35,0.8478571428571429,0.8285714285714286,899700.0141339998
Sports,1440,"[0.9,1.0]",135,0.9929851851851852,1.0,378997.90151129646
Technology,1440,"[0.0,0.1)",61,0.016204918032786887,0.04918032786885246,392109.8859291649
Technology,1440,"[0.1,0.2)",13,0.1441923076923077,0.46153846153846156,127537.66576669233
Technology,1440,"[0.2,0.3)",7,0.24071428571428571,0.2857142857142857,158665.5356631429
Technology,1440,"[0.3,0.4)",7,0.35000000000000003,0.42857142857142855,281474.6001372857
Technology,1440,"[0.4,0.5)",3,0.41500000000000004,0.6666666666666666,105168.72335033333
Technology,1440,"[0.7,0.8)",2,0.7375,1.0,155552.36536949992
Technology,1440,"[0.8,0.9)",1,0.82,1.0,427649.701409
Technology,1440,"[0.9,1.0]",3,0.9886666666666667,1.0,686202.7319403329
Uncategorized,1440,"[0.0,0.1)",89,0.011151685393258426,0.02247191011235955,257197.71194409003
Uncategorized,1440,"[0.1,0.2)",10,0.15245,0.4,117761.50265839999
Uncategorized,1440,"[0.2,0.3)",19,0.24663157894736842,0.3684210526315789,198534.4873760526
Uncategorized,1440,"[0.3,0.4)",14,0.3567857142857143,0.07142857142857142,220459.05329685714
Uncategorized,1440,"[0.4,0.5)",22,0.4636363636363636,0.3181818181818182,161400.64812422727
Uncategorized,1440,"[0.5,0.6)",60,0.5075833333333333,0.43333333333333335,163570.69325898346
Uncategorized,1440,"[0.6,0.7)",14,0.6514285714285714,0.7142857142857143,387510.28942957276
Uncategorized,1440,"[0.7,0.8)",4,0.73375,0.5,231686.22456425024
Uncategorized,1440,"[0.8,0.9)",4,0.85125,1.0,144403.05080500004
Uncategorized,1440,"[0.9,1.0]",27,0.9978888888888889,1.0,223917.40709774068
World,1440,"[0.0,0.1)",20,0.013575,0.0,7704858.76491458
World,1440,"[0.1,0.2)",2,0.16375,0.5,700763.5669820032
World,1440,"[0.2,0.3)",1,0.25,0.0,689942.2988790005
World,1440,"[0.3,0.4)",1,0.3,0.0,92225.488424
World,1440,"[0.4,0.5)",1,0.435,0.0,178312.6496809999
World,1440,"[0.5,0.6)",2,0.5625,1.0,351483.0366695004
Crypto,2880,"[0.0,0.1)",167,0.017580838323353293,0.0,909556.5918322142
Crypto,2880,"[0.1,0.2)",25,0.1523,0.08,367404.06052544026
Crypto,2880,"[0.2,0.3)",27,0.24557407407407408,0.2962962962962963,207572.15441670374
Crypto,2880,"[0.3,0.4)",11,0.3436363636363637,0.09090909090909091,367478.088058
Crypto,2880,"[0.4,0.5)",2,0.4,1.0,545960.5780284994
Crypto,2880,"[0.5,0.6)",7,0.5378571428571429,0.2857142857142857,347977.09510957135
Crypto,2880,"[0.6,0.7)",8,0.6431250000000001,0.625,480252.8061628752
Crypto,2880,"[0.7,0.8)",6,0.7593333333333333,0.8333333333333334,422786.9490543331
Crypto,2880,"[0.8,0.9)",9,0.8352777777777778,0.7777777777777778,440863.0550484442
Crypto,2880,"[0.9,1.0]",55,0.967090909090909,0.9818181818181818,636214.0580863827
Culture,2880,"[0.0,0.1)",120,0.012225000000000001,0.0,501652.0531560492
Culture,2880,"[0.1,0.2)",16,0.1464375,0.1875,962445.3080026865
Culture,2880,"[0.2,0.3)",13,0.2503076923076923,0.5384615384615384,840905.2245028449
Culture,2880,"[0.3,0.4)",7,0.3574285714285715,0.2857142857142857,448742.74107800017
Culture,2880,"[0.4,0.5)",2,0.42025,0.5,354701.28128050035
Culture,2880,"[0.5,0.6)",2,0.5225,1.0,1686146.933723499
Culture,2880,"[0.9,1.0]",5,0.9901,1.0,186549.83351419985
Economy,2880,"[0.0,0.1)",66,0.007734848484848484,0.0,4396786.013394473
Economy,2880,"[0.3,0.4)",2,0.3775,0.5,201164.2325495
Economy,2880,"[0.4,0.5)",3,0.4566666666666667,0.6666666666666666,356211.65287300013
Economy,2880,"[0.8,0.9)",1,0.895,1.0,266695.9100119999
Economy,2880,"[0.9,1.0]",6,0.99275,1.0,755661.3623185015
Politics,2880,"[0.0,0.1)",113,0.014318584070796461,0.008849557522123894,1614881.822020217
Politics,2880,"[0.1,0.2)",9,0.1565,0.1111111111111111,8540221.4557455
Politics,2880,"[0.2,0.3)",6,0.24558333333333335,0.5,1934670.511830984
Politics,2880,"[0.3,0.4)",5,0.3421,0.4,3142603.1469962006
Politics,2880,"[0.4,0.5)",7,0.4547142857142857,0.14285714285714285,1706244.7347965708
Politics,2880,"[0.5,0.6)",4,0.52875,0.75,830613.8105857526
Politics,2880,"[0.6,0.7)",1,0.625,0.0,237662.0944190001
Politics,2880,"[0.7,0.8)",1,0.7385,1.0,16595338.399712063
Politics,2880,"[0.8,0.9)",1,0.8225,1.0,463580.8147129996
Politics,2880,"[0.9,1.0]",11,0.9692272727272727,1.0,1008624.1927038209
Science,2880,"[0.0,0.1)",1,0.007,0.0,182372.520717
Science,2880,"[0.1,0.2)",1,0.174,0.0,220988.61608399983
Sports,2880,"[0.0,0.1)",167,0.009775449101796408,0.005988023952095809,400820.9993226526
Sports,2880,"[0.1,0.2)",62,0.15445967741935482,0.1935483870967742,914367.1738628355
Sports,2880,"[0.2,0.3)",92,0.2544021739130435,0.29347826086956524,666131.3969936301
Sports,2880,"[0.3,0.4)",113,0.34902654867256633,0.34513274336283184,884545.3627328034
Sports,2880,"[0.4,0.5)",201,0.45035074626865673,0.4626865671641791,854385.486410931
Sports,2880,"[0.5,0.6)",220,0.5317727272727273,0.5409090909090909,704247.9719306675
Sports,2880,"[0.6,0.7)",80,0.6416875,0.6125,623737.1930546628
Sports,2880,"[0.7,0.8)",54,0.7442592592592592,0.6666666666666666,708090.4501128147
Sports,2880,"[0.8,0.9)",35,0.8495714285714285,0.8285714285714286,953935.7444803136
Sports,2880,"[0.9,1.0]",129,0.9961472868217055,1.0,372142.09189264366
Technology,2880,"[0.0,0.1)",54,0.011305555555555557,0.018518518518518517,427227.3927030566
Technology,2880,"[0.1,0.2)",19,0.13494736842105262,0.42105263157894735,132669.42465794735
Technology,2880,"[0.2,0.3)",8,0.255,0.375,287893.49773850007
Technology,2880,"[0.3,0.4)",5,0.365,0.6,111874.44008260002
Technology,2880,"[0.4,0.5)",1,0.41,1.0,92285.25658599992
Technology,2880,"[0.6,0.7)",2,0.665,1.0,155552.36536949992
Technology,2880,"[0.8,0.9)",1,0.805,1.0,427649.701409
Technology,2880,"[0.9,1.0]",3,0.9785,1.0,686202.7319403329
Uncategorized,2880,"[0.0,0.1)",82,0.012920731707317074,0.012195121951219513,262708.8121501343
Uncategorized,2880,"[0.1,0.2)",17,0.14882352941176472,0.23529411764705882,195518.5443563529
Uncategorized,2880,"[0.2,0.3)",20,0.2528,0.4,154929.12517065002
Uncategorized,2880,"[0.3,0.4)",13,0.34615384615384615,0.23076923076923078,227583.1799049231
Uncategorized,2880,"[0.4,0.5)",20,0.458,0.2,169642.88369700036
Uncategorized,2880,"[0.5,0.6)",14,0.5357142857142857,0.5,197326.91208342862
Uncategorized,2880,"[0.6,0.7)",7,0.6435714285714286,0.5714285714285714,182331.4464075715
Uncategorized,2880,"[0.7,0.8)",6,0.7404166666666666,0.6666666666666666,127417.15671966666
Uncategorized,2880,"[0.8,0.9)",3,0.8696666666666667,0.6666666666666666,1393782.9090550065
Uncategorized,2880,"[0.9,1.0]",27,0.9954444444444446,1.0,223917.40709774068
World,2880,"[0.0,0.1)",20,0.014000000000000002,0.0,7704858.76491458
World,2880,"[0.1,0.2)",1,0.17,1.0,94835.04484000005
World,2880,"[0.2,0.3)",1,0.205,0.0,92225.488424
World,2880,"[0.3,0.4)",2,0.309,0.0,742502.369402503
World,2880,"[0.4,0.5)",1,0.49,0.0,689942.2988790005
World,2880,"[0.6,0.7)",2,0.6625000000000001,1.0,351483.0366695004
