horizon_min,volume_bucket,n,mean_abs_isotonic_gap,std_abs_isotonic_gap,mean_signed_isotonic_gap,share_positive_isotonic_gap,decile_volume_min,decile_volume_max,mean_abs_gap_ci95_low,mean_abs_gap_ci95_high,rank_abs_gap_within_horizon,is_lowest_abs_gap_within_horizon,is_highest_abs_gap_within_horizon
660,Decile 1 (lowest),441,0.012693741540366557,0.023000209529623623,-0.0037634827782664537,0.8095238095238095,88436.76449999989,97951.1842529999,0.010547055317601686,0.014840427763131428,7,False,False
660,Decile 2,440,0.010557404047817649,0.018867407076840214,-0.0008655483135922303,0.8318181818181818,97954.11940599995,108016.05593499972,0.00879444610104185,0.012320361994593448,5,False,False
660,Decile 3,440,0.010420637650481237,0.01861865347720731,-0.0006933063301981753,0.8181818181818182,108023.4889210001,120269.91764799992,0.008680923074322073,0.0121603522266404,4,False,False
660,Decile 4,440,0.009507099936072577,0.018423549127047485,0.0015979710885679044,0.8704545454545455,120305.69362400024,135993.72559699992,0.007785615780403306,0.011228584091741847,2,False,False
660,Decile 5,441,0.008884252957812741,0.01582852181583504,0.001608355465408749,0.8435374149659864,136005.93767299983,156400.72896699962,0.007406924255001471,0.010361581660624012,1,True,False
660,Decile 6,440,0.009531996795318793,0.016104601350341637,-0.00031688291625391773,0.8,156449.66564000002,188300.16786500005,0.008027193574896842,0.011036800015740743,3,False,False
660,Decile 7,440,0.011922103541412125,0.02132149459163569,-0.002559349176878132,0.7,188336.119941,248119.52099799996,0.009929837292299293,0.013914369790524957,6,False,False
660,Decile 8,440,0.016985590452754232,0.02558995121761627,-0.0037674716779238253,0.6295454545454545,248884.878183,417092.7476779996,0.014594482460385784,0.01937669844512268,8,False,False
660,Decile 9,440,0.021340529014991973,0.026216176890012537,-0.005006846160517401,0.5181818181818182,417746.51305999927,806600.3579200017,0.018890906913020134,0.023790151116963813,9,False,False
660,Decile 10 (highest),441,0.024060291466478905,0.028679795974109502,-0.008843669208253017,0.528344671201814,806990.4095559991,172972056.63332495,0.02138351050889535,0.02673707242406246,10,False,True
720,Decile 1 (lowest),424,0.013775993290677987,0.022165263982544058,-0.0030564506177212193,0.8018867924528302,88436.76449999989,98283.85311900004,0.01166617015159514,0.015885816429760835,7,False,False
